client_siren,salaries_distincts_2020,salaries_distincts_2021
815232848,3,4
815285945,3,2
815304399,1,1
815305339,17,33
815316369,12,4
815326558,4,4
815332291,29,16
815366216,21,12
815372024,4,4
815409503,1,3
816020283,1,9
817384100,2,3
817398993,1,2
817445240,92,38
817465651,4,7
817556228,1,1
817602162,6,6
817622848,9,10
817723554,25,17
817743974,1,1
817763568,1,1
817783665,12,6
817802796,7,14
817880206,3,3
817939267,7,9
817962194,12,10
817962301,20,11
818002693,26,9
818032856,6,20
818044521,2,1
818208852,1,3
818212771,4,5
818246316,5,13
818270746,6,12
818284424,1,1
818309080,6,3
818327702,23,29
818332769,1,3
818337842,1,1
818383150,62,32
818395113,3,1
818402612,35,26
818470817,1,2
818491680,76,101
818521395,12,19
818521692,6,10
818563611,3,3
818582934,10,4
818839466,3,3
818893547,2,3
819012477,28,14
819027376,3,4
819090580,16,24
819171992,2,2
819185695,38,35
819214792,45,24
819258815,51,52
819270539,3,10
819293648,4,8
819334269,3,2
819357344,5,4
819363250,9,7
819366600,35,12
819369638,2,5
819391939,1,5
819409939,3,4
819441502,6,6
819442286,1,1
819483256,79,61
819604208,8,13
819657966,6,18
819725821,34,14
819800251,79,35
819817586,4,2
819859810,9,18
819896721,7,6
819915786,79,98
819922634,3,4
819923608,22,8
819969338,5,1
819984592,2,2
820021467,33,15
820038446,23,5
820073773,2,2
820317717,5,16
820324622,22,5
820399939,17,6
820433217,3,1
820498244,4,4
820526234,3,9
820567519,6,1
820592715,3,5
820620219,2,3
820663763,13,8
820664647,1,1
820716355,96,28
820738409,4,4
820805067,3,3
820871085,2,2
820885531,68,10
820902757,4,3
820922953,1,2
820946473,40,35
820986511,10,9
820998664,4,4
821038478,23,20
821098282,7,7
821177425,1,3
821181070,8,4
821245123,6,1
821261120,5,6
821289675,1,1
821348919,4,4
821352051,1,1
821373016,16,7
821428968,36,32
821433125,1,3
821460102,1,1
821487592,5,19
821521069,1,5
821582152,9,9
821623824,3,2
821684859,4,5
821691326,6,29
821695244,52,8
821702891,18,11
821711686,5,8
821720737,26,9
821743507,4,3
821767662,8,3
821784055,34,29
821828282,13,7
821867611,5,4
821875176,5,3
821909611,4,5
821916400,4,13
821999059,5,2
822007480,4,2
822023792,3,12
822062444,49,6
822111076,129,95
822139275,1,2
822141354,9,5
822183620,5,2
822198503,3,1
822202768,1,1
822219101,23,17
822237335,1,1
822255444,1,1
822355939,1,1
822363057,108,134
822460747,4,4
822476370,3,1
822527495,7,3
822537932,7,4
822547667,2,4
822592382,4,4
822629689,31,45
822688461,32,57
822734653,7,2
822828166,6,6
822853701,2,1
822888269,4,4
822907846,9,6
822947636,12,6
822957437,9,3
822959227,1,1
822981536,3,1
823001888,9,12
823070818,4,1
823071832,10,6
823095633,8,4
823095922,1,1
823102496,2,7
823122452,7,4
823129762,5,6
823140694,4,4
823141890,36,1
823172887,13,4
823208954,20,4
823220496,8,2
823244371,184,43
823247499,99,46
823270541,6,5
823272984,8,4
823292818,38,3
823305479,26,7
823326061,2,5
823369947,13,9
823471727,2,9
823512736,3,8
823556717,2,2
823586219,26,27
823600044,2,5
823619804,58,6
823635099,22,18
823646252,4,5
823670039,17,14
823723481,14,5
823746102,1,1
823860770,3,1
823870100,2,1
823871082,1,2
823885223,7,9
823896931,2,2
823911698,1,1
823921788,3,10
823926233,5,6
823949763,1,1
824005540,9,12
824008007,12,8
824031090,15,16
824032270,2,1
824042683,24,21
824053383,54,8
824092282,1,1
824103980,1,1
824110613,1,2
824148068,2,1
824164347,10,6
824164792,3,36
824247167,1,1
824264584,12,31
824318927,3,3
824334122,2,1
824360168,6,3
824371306,5,3
824406920,3,2
824435150,4,4
824455679,1,1
824469688,1,4
824482103,45,19
824501779,12,2
824547061,25,70
824568406,3,18
824582662,9,9
824587075,1,1
824613202,1,1
824648307,1,1
824653760,52,39
824773261,13,10
824786537,3,26
824813448,11,24
824823934,8,1
824893275,7,7
825001696,9,5
825004625,8,4
825044332,28,20
825106438,3,7
825110760,7,6
825138274,11,10
825177397,3,1
825267511,4,3
825283773,2,2
825328925,2,3
825367261,16,11
825386741,3,3
825395692,5,5
826250078,6,8
826680084,5,18
827491465,25,11
827536400,9,4
827538380,7,1
827544933,8,19
827607029,4,3
827647934,40,43
827700733,4,8
827720459,5,2
827731563,4,3
827749342,19,3
827810508,6,21
827835497,24,26
827896291,38,4
827896473,20,30
827920398,27,14
827937996,2,2
827974866,6,2
828008094,1,1
828019414,2,10
828103994,31,8
828262147,28,19
828297606,20,2
828315697,6,8
828339762,8,10
828349001,2,11
828374041,5,6
828452938,5,3
828460691,1,2
828535500,2,2
828569251,239,196
828684316,1,1
828691832,9,7
828708784,3,9
828742973,2,2
828782565,3,3
828786392,27,32
828788588,7,5
828843367,10,6
828855775,92,75
828863548,3,2
828887927,4,3
828922856,2,2
828926477,12,64
828927186,3,5
828927459,10,1
828942433,3,2
828955302,1,1
828958702,1,2
828966754,1,5
829022623,6,4
829029461,2,2
829122506,14,7
829125822,5,56
829127182,5,2
829144161,9,3
829153873,2,9
829161710,67,58
829163468,5,5
829164003,1,4
829165315,1,2
829195585,1,2
829237726,98,127
829253400,16,13
829256197,1,1
829268788,14,2
829310655,4,4
829323856,8,1
829380120,7,14
829420389,70,73
829425552,1,4
829442003,11,20
829472323,97,67
829560556,1,1
829580737,1,1
829584317,14,5
829600147,4,1
829605369,5,1
829690130,2,2
829740190,3,2
829772821,4,3
829776087,20,8
829824069,2,25
829878651,3,3
829919836,11,3
829979186,3,5
829997600,13,9
830016648,7,7
830030904,3,2
830050266,6,4
830068458,2,1
830137741,13,17
830259966,2,2
830310702,4,28
830333720,5,7
830342655,1,1
830364063,15,4
830392916,3,2
830405189,5,1
830491049,8,4
830520375,6,5
830533881,5,2
830542650,15,8
830545380,1,6
830546370,2,4
830582623,13,9
830641247,12,15
830687984,15,13
830710620,2,1
830716080,12,12
830757688,18,9
830838439,5,5
830854006,1,1
830888673,21,24
830928255,6,3
830939229,1,1
830979332,4,3
831077656,1,18
831122429,32,21
831127626,32,2
831129036,11,15
831189691,4,4
831208772,7,2
831224316,8,17
831229281,20,19
831248562,3,6
831277322,6,5
831319868,5,23
831321450,1,2
831337035,13,2
831341888,2,14
831350558,32,6
831354774,1,2
831368428,76,11
831379227,1,1
831422894,5,4
831425400,16,3
831532221,2,3
831596192,1,1
831597463,1,2
831694484,8,4
831713573,7,1
831820477,5,1
831827480,11,3
831888318,2,2
831915798,2,2
831951835,7,10
832029284,2,3
832043590,1,1
832182802,23,103
832187215,3,2
832226104,15,138
832264915,102,81
832306690,15,8
832338263,2,2
832384614,12,22
832483804,3,3
832491815,5,3
832618698,1,1
832628747,3,1
832681431,55,31
832682025,1,1
832707798,2,1
832723563,20,28
832723712,8,9
832758288,13,9
832781736,7,3
832816086,6,1
832816987,7,10
832828560,14,14
832880421,3,10
833009707,3,4
833014954,27,4
833018559,1,1
833042179,7,4
833042666,2,1
833215767,18,15
833234859,56,13
833255094,12,2
833257397,6,7
833283344,17,14
833284169,3,3
833285646,5,5
833285877,3,1
833314461,17,10
833345770,15,5
833346018,20,12
833368756,2,2
833454481,9,12
833454846,4,2
833457211,4,9
833483431,14,24
833552961,6,8
833579311,4,1
833584253,4,5
833667900,4,3
833718653,25,16
833718794,6,1
833728413,1,1
833751431,19,21
833777154,24,10
833840879,3,3
833860471,15,21
833868391,2,2
833939242,1,6
833975782,13,9
834015075,6,2
834035990,4,16
834058133,1,5
834192254,34,10
834221681,15,37
834225609,79,47
834229171,27,43
834267122,36,97
834274755,16,17
834297319,32,24
834314221,15,17
834333635,4,1
834491268,3,1
834530792,7,6
834546525,6,8
834584732,2,1
834607392,7,7
834617078,2,6
834668824,16,5
834674087,2,7
834687600,2,2
834689184,2,5
834707655,9,7
834708042,7,9
834756801,6,7
834773459,10,6
834778169,4,3
834816902,7,7
834895013,23,5
834895799,15,12
834928913,48,29
834930091,35,23
835013160,16,8
835081605,58,21
835127218,1,1
835149485,5,3
835150350,17,10
835151325,8,19
835159039,36,23
835168600,2,2
835181157,8,2
835199878,3,4
835206384,2,1
835290552,6,1
835376625,17,4
835382862,2,1
835820317,10,6
837477108,1,1
837481027,11,4
837503937,7,3
837504794,2,9
837533652,1,1
837540632,5,4
837602895,3,5
837662543,2,4
837667211,1,1
837704105,1,1
837734136,6,3
837756923,1,1
837785971,3,1
837816578,4,10
837887900,1,36
837894765,17,8
837895630,30,62
837941244,4,3
837947761,9,15
838029015,1,1
838079473,12,7
838109692,22,19
838112704,1,4
838121465,2,2
838160604,10,2
838162071,1,1
838196723,2,2
838219970,12,1
838239549,1,1
838432755,2,3
838454726,1,12
838502466,8,5
838599207,1,7
838601896,3,7
838620011,7,12
838646677,2,3
838654515,5,14
838710754,2,2
838740504,10,4
838750685,46,12
838769354,3,1
838770717,2,6
838803955,1,1
838813186,44,26
838838498,18,11
838857746,19,1
838884864,10,12
838931384,9,5
838945020,9,5
838962603,2,4
838979425,8,19
838982932,3,1
838991115,4,3
839031200,12,2
839044351,10,10
839093077,4,4
839123171,2,2
839174570,4,3
839232980,13,4
839261617,1,3
839315306,87,58
839324704,15,7
839366085,26,20
839367042,2,2
839397882,2,2
839502432,54,63
839502697,21,102
839527447,2,3
839540259,6,6
839600376,35,44
839609245,5,6
839664968,53,37
839713880,11,145
839762036,1,1
839836764,35,19
839843737,29,28
839905718,9,9
839941812,12,8
839970407,16,14
840017693,12,3
840103725,2,3
840111314,4,5
840139893,9,5
840173660,57,51
840266027,2,2
840279657,2,2
840297568,2,2
840298574,1,1
840323588,2,2
840337034,23,20
840338131,6,3
840361117,4,1
840439400,12,19
840499073,2,1
840521645,4,3
840539357,9,11
840600022,2,2
840699896,5,2
840719793,161,83
840757587,2,2
840813547,5,9
840823710,1,2
840846372,3,1
840865752,93,2
840877724,4,5
840904668,1,1
840911549,19,10
840996813,16,18
841001415,6,6
841001514,1,1
841022452,1,6
841113426,13,1
841217912,3,1
841247620,2,2
841333065,4,6
841445927,35,19
841447493,18,10
841448384,2,1
841503105,15,13
841504475,15,19
841526213,16,11
841538143,49,15
841558471,12,7
841578487,3,1
841594542,4,16
841624646,72,10
841627144,1,1
841658040,29,52
841670128,7,3
841686686,4,4
841769441,16,1
841789456,2,12
841794712,9,10
842132557,36,29
842193930,9,13
842243206,4,4
842265449,13,8
842352551,2,1
842426611,2,21
842432981,12,6
842471401,2,1
842472912,5,2
842476277,1,1
842483307,10,2
842503195,4,3
842558306,6,7
842602690,1,2
842622458,1,1
842663841,11,7
842674608,5,12
842699043,48,11
842710469,10,5
842793366,7,6
842803850,2,3
842837080,1,3
842931255,39,28
842985202,8,13
843020074,9,6
843059973,2,5
843165317,26,17
843185448,2,1
843197690,11,18
843229840,7,9
843327339,5,4
843335464,1,1
843359118,1,2
843380387,7,7
843380429,3,3
843444001,1,2
843661695,1,1
843669755,37,16
843713306,3,2
843763228,75,100
843763731,33,4
843790718,4,2
843927260,6,2
843929696,5,8
843937376,3,1
843951922,6,13
844036129,2,7
844042077,5,5
844049643,1,1
844053660,2,1
844150813,14,13
844196139,4,4
844234971,9,7
844247049,4,19
844349795,6,1
844350868,89,17
844354555,6,5
844393934,14,16
844442228,76,122
844475517,8,1
844504704,24,14
844513069,24,19
844566646,2,2
844577981,2,4
844611764,6,4
844612846,13,5
844637710,14,8
844671321,25,7
844687962,4,4
844719450,5,6
844760389,1,1
844787143,64,92
844787218,17,19
844820654,3,3
844871178,2,1
844871616,58,90
844881284,7,2
844897165,49,9
844984476,1,1
845011808,4,4
845015361,3,1
845019017,9,4
845156363,1,1
845178672,3,6
845189711,5,2
845216076,25,7
845257229,1,1
845337534,22,10
845350859,9,9
845366848,4,4
845383553,3,1
845399864,2,2
845404714,8,2
845420280,5,2
846450138,6,2
847220043,4,2
847498151,7,4
847499902,1,1
847513413,1,1
847541869,19,2
847557410,3,4
847650850,4,3
847675188,1,1
847800109,5,5
847851870,2,2
847887270,1,11
847914140,15,13
847934973,14,10
847940012,4,4
847958931,10,2
847993177,2,17
848009726,9,11
848015467,347,367
848025599,7,5
848041323,9,22
848047429,14,6
848052247,4,2
848063608,1,1
848148300,20,8
848173647,5,6
848174603,6,8
848225108,5,4
848312369,1,1
848359402,4,4
848391652,15,11
848423661,16,17
848431763,127,9
848437117,1,1
848463386,3,1
848466272,40,42
848551701,1,7
848555793,3,3
848568457,12,12
848586665,2,3
848693669,9,22
848698999,13,11
848707311,2,7
848776712,2,2
848839791,1,1
848860391,19,10
848867032,7,2
848901104,1,1
848958278,8,11
848997565,3,4
849031877,1,1
849068648,4,2
849116967,17,6
849166129,1,1
849205646,35,7
849208707,39,126
849234034,2,3
849238506,6,3
849286380,4,2
849291703,16,47
849374657,2,2
849412556,3,2
849451901,9,6
849483912,11,2
849533203,20,7
849646971,1,1
849658216,2,2
849693213,34,97
849698311,2,1
849703897,1,17
849736418,2,1
849766092,2,23
849933049,107,356
849937644,2,1
849942693,34,64
849994371,2,11
849996111,4,1
850014127,4,2
850081365,3,3
850132705,12,1
850141441,2,15
850205568,3,1
850255076,19,2
850285602,36,4
850542861,4,5
850566282,78,28
850651746,9,2
850662230,26,37
850664335,3,4
850726902,2,2
850742842,11,2
850769555,1,1
850813379,2,3
850863531,2,1
850956616,2,2
851018317,2,2
851100917,9,9
851129916,24,14
851160002,8,31
851190181,3,1
851245514,7,2
851248286,9,12
851249763,12,23
851314484,5,2
851395384,4,2
851526814,2,1
851549964,1,1
851600908,7,1
851690636,1,1
851719948,1,1
851751743,4,10
851789362,8,9
851862623,3,3
851886903,23,3
851929562,7,26
852022995,2,1
852023514,1,1
852082999,1,16
852086826,26,20
852153428,2,6
852193374,16,25
852205905,6,6
852232479,13,5
852297878,4,4
852346238,114,62
852361567,1,3
852437789,2,5
852505296,29,8
852515642,3,2
852517135,2,4
852607589,3,2
852617190,24,21
852622844,8,6
852635085,8,5
852699966,2,3
852718246,30,42
852734276,3,3
852755420,5,4
852776558,18,50
852783612,35,31
852868579,3,1
852902543,4,1
852919604,38,139
852925429,3,12
852938646,1,1
852968031,12,7
852990415,13,2
853000487,19,13
853004067,5,4
853150985,2,2
853180131,4,7
853210961,17,7
853215416,10,10
853298230,2,2
853493823,4,5
853570059,1,1
853611341,9,6
853732378,77,25
853911410,10,15
853928984,4,1
853991669,6,7
853992147,1,1
853998185,3,5
854037553,16,17
854038916,1,1
854061496,65,47
854800745,448,301
855200507,235,68
856200159,1,1
857800692,10,2
859500290,4,3
861500411,2,23
870800489,2,2
871500229,4,2
871801585,56,15
872500764,6,2
872500913,2,4
875420192,25,21
875550667,1,1
877571380,29,18
877692624,11,5
877699298,8,2
877770610,17,10
877774729,14,7
877784488,3,1
877913012,5,3
878027671,1,1
878094499,6,1
878131135,12,8
878149418,6,36
878293778,12,18
878317817,2,2
878405083,36,197
878422450,3,2
878459817,20,52
878481001,2,2
878482819,389,199
878644434,28,10
878678192,4,10
878688605,1,1
878742717,48,8
878791706,3,2
878793520,4,12
878808120,6,10
878836501,8,22
878840123,1,1
878861087,2,2
878867480,4,1
878906155,16,23
878961853,2,4
879031649,7,10
879051134,2,15
879241867,5,7
879281251,36,2
879373033,54,107
879419786,2,3
879458594,1,1
879608438,8,4
879646057,78,55
879646925,1,3
879647352,1,1
879775666,31,42
879776326,1,2
879780518,1,14
879827186,6,5
879868628,5,6
879886877,1,2
879999043,4,3
880005756,1,1
880035522,3,3
880046669,5,6
880085303,2,4
880131156,9,16
880165527,2,3
880219407,15,13
880292503,54,51
880316930,218,135
880331855,12,9
880335823,73,32
880337431,16,13
880422688,8,29
880447115,2,2
880488424,2,1
880491279,6,1
880515275,5,14
880643911,1,1
880694344,3,2
880702956,1,2
880786736,24,29
880797253,2,2
880841705,2,2
880854740,7,14
881074017,4,1
881112627,2,22
881210421,7,15
881285217,7,9
881285324,11,11
881296404,15,44
881308423,1,1
881416705,4,7
881419899,2,2
881492136,6,6
881551816,9,7
881556385,6,7
881688626,3,12
881759161,2,4
881760250,27,7
881762546,91,162
881841753,21,17
881938013,2,2
882020241,1,3
882097496,5,5
882171606,2,2
882396070,1,7
882419500,2,2
882429665,7,4
882460967,3,5
882485931,4,8
882541501,3,3
882798366,1,3
882865611,3,3
882876592,1,14
882903651,4,4
883026619,1,1
883029365,2,2
883282618,1,2
883366619,7,3
883494494,7,13
883501579,8,6
883527848,10,3
883588212,32,86
883658742,8,13
883816951,1,1
883883696,3,3
883892861,5,11
884006016,6,10
884117896,4,5
884205394,2,3
884230673,20,39
884427147,4,9
884560582,3,1
884594524,1,1
884596578,7,13
884639964,3,1
884691668,3,3
884823295,1,2
884835844,3,1
884865452,16,18
884914482,9,4
884922535,3,3
885373126,141,325
885681460,12,19
885781930,2,3
886950088,15,11
887280923,6,6
887539823,1,1
887740470,1,1
887843597,27,66
887848752,5,5
887912392,3,2
887979979,27,22
887983195,3,7
888005733,5,5
888346590,2,2
888394608,18,6
888421161,1,1
888536083,3,7
888593720,6,6
888639044,8,10
888805348,4,4
889425088,1,6
889564134,1,2
889749651,3,4
889776530,2,2
889847125,19,19
890101371,3,7
890691686,1,17
890897747,6,4
892290255,16,16
896850286,2,2
905620035,51,25
905650560,8,15
906820105,10,5
915420236,3,1
915520621,5,14
915620355,2,3
915720619,2,1
915722011,30,28
916220635,59,30
916420334,1,1
916520075,7,1
916521107,21,12
916720766,9,2
916920101,2,3
916920697,12,7
917020596,3,1
917120180,1,1
917320319,3,1
926120064,10,2
927250217,4,1
935580191,4,5
945650240,9,5
945752137,141,39
945850246,4,1
945950830,35,39
946250420,4,4
946250982,1,3
946450293,1,1
946451390,7,6
946451689,2,3
946550928,3,1
946650686,19,12
946750650,16,1
946750981,35,7
946751641,1,1
946850260,4,1
946951266,7,6
947250106,2,1
947251385,2,1
947252029,15,5
947252391,5,1
947252441,1,1
950019299,11,10
950033555,8,12
950323675,2,1
950344333,13,7
950400036,13,4
950417493,20,35
950453555,3,2
950454512,13,8
950459586,1,1
950459677,29,2
950508051,4,2
950516559,2,1
950551416,35,26
950596429,5,6
954200101,4,64
954200838,24,24
954503439,13,4
954503843,8,1
954506077,65,11
954506127,4,2
955500293,59,30
955509112,1,1
956501100,1,1
956501258,86,117
956506828,1,2
956512495,1,1
957213481,194,118
957501026,1,1
957502164,1,1
957503931,5,8
957520901,15,8
957805419,14,9
959502832,48,49
960200053,22,16
960504728,44,6
961502184,2,1
961503422,25,3
962501318,4,7
964202295,17,3
964503304,22,15
965201916,4,3
966202012,2,3
966247470,4,5
967501685,102,63
967504697,21,20
968504936,8,6
969201532,5,3
969504984,4,1
970507174,7,6
971201546,16,12
971204052,2,1
971506191,26,26
972800825,1,1
973505357,8,2
975620675,3,8
976220038,1,1
976320309,3,1
985520154,20,12
986120186,3,3
986520195,1,12
995750288,33,25
998026918,1,1
998269211,51,14
998308225,75,44
,70570,42527
000001957,,1
000035765,,5
000038934,,1
000060565,,1
000077726,,1
000081983,,1
000087063,,3
000087501,,5
000091313,,2
000093822,,1
000093913,,1
000096791,,5
000100809,,2
000112093,,4
000125830,,1
000126879,,2
000131978,,1
000149228,,11
017251067,,1
025750084,,1
036520815,,19
036620326,,9
045720257,,2
045920071,,4
046780052,,15
054803622,,1
055804124,,5
060500378,,1
061201083,,8
062802459,,4
063200570,,1
064200025,,1
069503019,,1
070500434,,1
072201114,,8
085480796,,1
086780202,,1
095850723,,4
097180558,,4
110000163,,1
110090016,,1
120064019,,3
130004112,,5
130004575,,2
130015332,,2
130017890,,7
130020936,,1
130025190,,2
177504602,,1
180070039,,2
182837054,,4
190215228,,1
191010602,,2
196715098,,1
196917744,,1
197507114,,1
197601651,,2
200017374,,3
200018877,,12
200026763,,1
200027530,,3
200034528,,2
200037547,,1
200039782,,1
200039865,,3
200040277,,1
200041762,,1
200044618,,1
200048221,,1
200049203,,1
200051886,,1
200066330,,1
200067825,,2
200069524,,2
200092948,,1
200094332,,2
210703302,,1
211300553,,10
211702998,,1
212401525,,4
213003346,,11
213400864,,2
213805633,,6
214500753,,3
215104670,,4
215400227,,11
215900150,,1
215906066,,1
216200733,,1
216206284,,1
216705004,,1
216705061,,6
217402361,,6
217703792,,6
218301158,,2
219200367,,2
219200409,,5
219200755,,1
225900018,,5
227400017,,2
240200600,,1
241700624,,2
243800984,,11
244400610,,1
246200299,,4
248400251,,1
249000241,,13
250602026,,7
252500533,,2
253306617,,2
253900641,,1
256701160,,1
261300198,,2
261400931,,2
263500076,,2
263800328,,1
265200089,,1
266307461,,6
267100444,,1
268000015,,4
268000148,,1
268300027,,2
268708518,,1
269504726,,2
276400017,,4
300070356,,3
300133204,,1
300163334,,10
300300290,,4
300353570,,3
300586724,,5
300899267,,2
301165841,,6
301187431,,1
301295168,,1
301312930,,1
301313359,,2
301365789,,2
301365847,,2
301546057,,1
301572863,,1
301765798,,1
301767729,,2
301983268,,3
302004130,,1
302077565,,2
302135900,,1
302207949,,2
302236948,,2
302238605,,2
302238829,,1
302374145,,1
302382395,,1
302412226,,4
302421193,,1
302452719,,1
302527569,,1
302698873,,2
302717327,,1
302925797,,4
303335194,,1
303355408,,2
303357222,,1
303458574,,1
303469266,,1
303513402,,19
303789127,,1
303847131,,11
303862338,,1
303890081,,6
303970230,,9
303997290,,7
304348691,,5
304352768,,1
304624224,,1
304719701,,1
304849094,,4
305095622,,9
305151409,,2
305231532,,5
305339863,,1
305375651,,2
305418832,,1
305419574,,1
305524746,,3
305690158,,7
305837767,,5
305936320,,1
305950370,,1
306042177,,1
306217175,,1
306217555,,4
306247255,,3
306769407,,6
306772567,,1
307020453,,2
307613935,,1
308051168,,3
308213164,,4
308268499,,3
308364645,,4
308396852,,1
308972181,,8
309289643,,6
309304228,,11
309304251,,1
309320612,,1
309857704,,1
309952182,,5
310173968,,2
310269378,,1
310499959,,1
310530225,,1
310612122,,1
310612387,,1
310623459,,1
310634696,,5
310636634,,2
310719406,,1
310757547,,1
310864012,,1
310966379,,1
311262703,,5
311349096,,1
311405542,,1
311460596,,10
311547954,,3
311767750,,2
311889117,,1
311901318,,1
311933568,,1
312008865,,1
312193683,,4
312261555,,2
312537079,,1
312708274,,1
312757974,,3
312857592,,2
313053365,,3
313149734,,8
313221368,,3
313392284,,9
313468126,,1
313492142,,1
314271271,,8
314490293,,2
314490830,,1
314502485,,1
314538422,,2
314561382,,3
314647967,,1
314764218,,1
314830183,,1
314952474,,1
315067942,,1
315384974,,8
315399121,,1
315445924,,1
315549139,,5
315549816,,1
315564344,,3
315589507,,2
315638197,,1
315686253,,1
316083567,,17
316099993,,4
316113786,,9
316137868,,1
316263029,,1
316466184,,2
316502764,,1
316514660,,3
316535665,,1
316539006,,1
316548791,,73
316609270,,1
316611177,,1
316644079,,1
316702562,,4
317401289,,4
317557098,,1
317563054,,4
317694537,,3
317706521,,1
317780062,,4
317928984,,1
317944205,,1
318163094,,1
318166758,,4
318310273,,4
318434479,,4
318473782,,2
318477775,,2
318585551,,2
318672417,,1
318931789,,2
318935079,,2
319024899,,2
319098216,,2
319292751,,7
319310850,,2
319427316,,1
319468120,,19
319489191,,5
319543948,,1
319557237,,1
319567475,,4
319580122,,1
319619672,,1
319687505,,1
319763058,,2
319805974,,1
319815809,,3
319901542,,1
319921854,,1
319947636,,2
320032402,,1
320143514,,2
320367576,,2
320596653,,4
320598220,,1
320623846,,1
320637325,,8
320671233,,1
320722549,,1
320785710,,1
320787435,,11
320788425,,1
320818404,,4
320940174,,5
321153934,,1
321263683,,1
321352221,,1
321415796,,1
321422560,,1
321630782,,1
321748303,,2
321774648,,5
321877011,,1
321893828,,3
321919953,,1
322132192,,1
322148917,,2
322236415,,4
322325184,,2
322357427,,3
322423054,,1
322624735,,1
322958885,,6
323046334,,2
323114082,,7
323140392,,2
323326512,,1
323339762,,4
323388058,,1
323459974,,1
323516013,,4
323540641,,1
323590661,,1
323737585,,6
323782169,,1
323871459,,7
323876029,,1
324074764,,1
324115906,,3
324177906,,2
324237296,,1
324417914,,13
324499888,,1
324592708,,1
324611391,,5
324630680,,1
324632405,,1
324697788,,2
324716448,,1
324862549,,13
324917202,,4
325085439,,1
325089589,,1
325157535,,1
325274058,,4
325330256,,1
325345957,,12
325365252,,5
325475820,,1
325517621,,2
325645596,,1
325664928,,5
325680619,,1
325706687,,8
325826998,,1
325885580,,1
325908010,,1
325987097,,1
326084662,,3
326194354,,2
326233210,,3
326382116,,2
326464864,,1
326519717,,3
326555810,,5
326617412,,1
326650975,,2
326699444,,1
326834801,,1
326841624,,5
326892817,,1
326923828,,3
327096970,,5
327114526,,2
327153722,,3
327180493,,1
327205159,,8
327256780,,1
327267977,,1
327284113,,1
327309647,,1
327326914,,1
327336103,,5
327373478,,4
327410049,,8
327411443,,1
327421269,,2
327492534,,1
327641346,,2
327745337,,1
327765913,,6
327806642,,1
327843595,,5
327919502,,6
327968293,,1
328089511,,1
328233176,,5
328266754,,8
328331715,,1
328339056,,5
328359542,,6
328412093,,1
328539226,,3
328639943,,3
328790845,,13
328898929,,1
328919709,,7
329021638,,2
329211734,,17
329274369,,17
329326003,,1
329326920,,1
329338883,,8
329380026,,4
329404446,,3
329424014,,1
329541221,,2
329583546,,7
329628184,,1
329777478,,1
329804488,,1
329875355,,1
330001645,,1
330024035,,6
330024118,,2
330045303,,1
330056870,,3
330083049,,5
330199837,,2
330213547,,1
330263948,,1
330295072,,2
330326471,,1
330356650,,2
330393844,,3
330439159,,1
330530833,,1
330581075,,4
330606823,,11
330642109,,2
330674300,,11
330715368,,3
330719170,,1
330741075,,3
330875790,,4
331025569,,2
331107854,,1
331260083,,3
331300137,,11
331377036,,11
331384701,,6
331551549,,8
331596270,,2
331689786,,1
331720557,,2
331786483,,2
331813451,,9
331840645,,8
331900852,,4
331963520,,4
331967943,,1
332088053,,2
332109412,,4
332126309,,1
332160431,,4
332210582,,2
332347087,,1
332361468,,1
332391036,,1
332726090,,2
332778224,,2
332813765,,1
332853712,,1
332944867,,3
332963651,,8
333062123,,2
333159812,,2
333168094,,2
333185833,,4
333284263,,6
333383107,,4
333502680,,1
333534733,,3
333591162,,1
333675445,,2
333707669,,1
333748564,,5
333771095,,1
333798254,,1
333925782,,1
333955888,,2
333997526,,3
334009800,,2
334225547,,2
334249588,,2
334304300,,1
334381746,,2
334504768,,2
334626363,,4
334641347,,3
334641958,,1
334652922,,6
334670502,,4
334735792,,1
334736865,,2
334767860,,6
334860525,,5
334884467,,3
334896123,,1
334960226,,5
334972627,,1
335185153,,1
335339131,,3
335720090,,1
335881439,,2
337618946,,2
337638787,,4
337816680,,1
337865752,,1
338089139,,2
338089642,,2
338145949,,9
338175755,,5
338217300,,4
338266182,,4
338269483,,4
338378789,,1
338446628,,1
338447311,,1
338507684,,10
338584360,,1
338614589,,9
338627029,,1
338745490,,5
338758881,,1
338851108,,4
338994916,,3
339012023,,2
339013377,,3
339094575,,2
339196685,,4
339398752,,1
339482945,,2
339524308,,1
339540312,,12
339691651,,2
339733461,,1
339756934,,1
339777179,,4
339801839,,4
339887366,,1
339910028,,2
339933350,,2
339998825,,1
340000744,,11
340323971,,10
340376000,,1
340383017,,1
340384783,,1
340439934,,3
340469170,,1
340558543,,7
340586510,,4
340671023,,5
340677921,,10
340679695,,2
340806439,,2
340870351,,3
340977388,,1
341066033,,1
341138360,,11
341264570,,1
341335271,,1
341387751,,2
341531531,,4
341562767,,4
341587996,,1
341649580,,2
341911527,,2
341919223,,2
341974079,,2
342007333,,1
342088085,,1
342100120,,11
342127305,,2
342130887,,1
342141637,,3
342152774,,3
342310786,,2
342334422,,23
342378767,,13
342414711,,1
342435062,,5
342438892,,5
342557220,,4
342678505,,2
342773207,,1
342785342,,1
342880978,,10
342960952,,11
342968898,,7
343037206,,2
343090544,,1
343139325,,2
