numero_de_dossier,type_de_dossier,etat_du_dossier,accord_signe,date_de_jugement,date_d_enregistrement,situation_juridique,siret,nombre_de_ruptures_de_contrats_en_debut_de_procedure,nombre_de_ruptures_de_contrats_en_fin_de_procedure
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200227,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200235,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200045,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200201,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200060,5,5
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200250,3,3
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200219,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200367,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200441,6,6
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202272,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202652,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202553,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200268,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202124,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200334,4,4
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202843,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201621,6,6
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201167,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202884,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201548,5,5
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201779,4,4
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201035,4,4
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202199,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201985,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200474,5,5
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200722,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200276,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202850,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202090,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200763,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201746,4,4
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202728,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201183,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202025,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200771,4,4
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200292,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201837,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202405,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201589,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201423,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200623,1,1
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201993,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201605,3,3
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201068,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200698,3,3
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201175,4,4
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201308,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202249,4,4
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201217,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201498,2,2
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202587,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200300,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202710,3,3
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202744,4,4
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201761,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202900,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200573,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202678,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200631,6,6
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202645,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201274,10,10
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201647,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200649,2,2
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201142,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201050,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202223,2,2
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202595,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202009,4,4
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202827,3,3
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202520,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884200490,,
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884201811,6,6
22599,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/05/2018,Periode observation en RJ (L.631-17),41413884202447,43,43
2297,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,31/01/2015,In bonis,77974493700052,6,6
2297,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,31/01/2015,In bonis,77974493700060,22,22
3413,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,17/08/2015,In bonis,78938044100012,0,0
3413,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,17/08/2015,In bonis,78938044100020,60,60
3413,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,17/08/2015,In bonis,78938044100038,132,132
3413,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,17/08/2015,In bonis,78938044100046,64,64
3413,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,17/08/2015,In bonis,78938044100053,0,0
3413,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,17/08/2015,In bonis,78938044100061,14,14
3413,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,17/08/2015,In bonis,78938044100079,16,16
3413,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,17/08/2015,In bonis,78938044100095,0,0
18294,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,05/09/2016,In bonis,30532192900013,,
17424,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,12/04/2016,In bonis,76980020200681,29,25
17424,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,12/04/2016,In bonis,76980020200665,32,32
17424,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,12/04/2016,In bonis,76980020200020,63,62
17424,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,12/04/2016,In bonis,76980020200152,0,
19951,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,10/05/2017,Plan de RJ avec cession  (L.642-5),50527152800026,190,70
3824,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,04/11/2015,In bonis,52917220700027,0,55
23990,"PSE : plan de sauvegarde de l'emploi",initie,Non,,30/10/2018,In bonis,41755246000095,1,
23990,"PSE : plan de sauvegarde de l'emploi",initie,Non,,30/10/2018,In bonis,41755246000103,6,
23990,"PSE : plan de sauvegarde de l'emploi",initie,Non,,30/10/2018,In bonis,41755246000038,1,
23990,"PSE : plan de sauvegarde de l'emploi",initie,Non,,30/10/2018,In bonis,41755246000079,1,
680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,24/02/2014,In bonis,77560636100019,0,
680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,24/02/2014,In bonis,77560636101298,3,
680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,24/02/2014,In bonis,77560636101348,0,
680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,24/02/2014,In bonis,77560636101363,0,
680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,24/02/2014,In bonis,77560636101413,13,
680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,24/02/2014,In bonis,77560636101439,0,
680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,24/02/2014,In bonis,77560636101454,5,
680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,24/02/2014,In bonis,77560636101470,3,
680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,24/02/2014,In bonis,77560636101496,3,
680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,24/02/2014,In bonis,77560636101504,3,
680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,24/02/2014,In bonis,77560636101520,5,
680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,24/02/2014,In bonis,77560636101538,4,
680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,24/02/2014,In bonis,77560636101553,4,
680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,24/02/2014,In bonis,77560636101355,0,
680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,24/02/2014,In bonis,77560636101256,6,
680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,24/02/2014,In bonis,77560636101462,8,
2437,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,20/02/2015,In bonis,90572007400012,24,23
21386,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,01/12/2017,In bonis,39316243300097,18,3
9224,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,05/02/2016,Plan de cession en LJ (L.642-5),50824348200025,6,6
9224,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,05/02/2016,Plan de cession en LJ (L.642-5),50824348200017,4,4
9224,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,05/02/2016,Plan de cession en LJ (L.642-5),50824348200033,6,6
1460,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,22/09/2014,Redressement judiciaire (anciens delais),52210404100010,38,38
18368,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,16/09/2016,In bonis,38957842800069,78,79
18368,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,16/09/2016,In bonis,38957842800028,122,129
1889,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,19/11/2014,In bonis,53765600100014,6,6
20070,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,18/05/2017,In bonis,41040895900014,11,11
25848,"PSE : plan de sauvegarde de l'emploi",attente_decision,Oui,,17/06/2019,In bonis,51953183400017,13,13
25848,"PSE : plan de sauvegarde de l'emploi",attente_decision,Oui,,17/06/2019,In bonis,51953183400066,5,5
25848,"PSE : plan de sauvegarde de l'emploi",attente_decision,Oui,,17/06/2019,In bonis,51953183400405,7,7
25848,"PSE : plan de sauvegarde de l'emploi",attente_decision,Oui,,17/06/2019,In bonis,51953183400363,3,3
25848,"PSE : plan de sauvegarde de l'emploi",attente_decision,Oui,,17/06/2019,In bonis,51953183400322,6,6
25848,"PSE : plan de sauvegarde de l'emploi",attente_decision,Oui,,17/06/2019,In bonis,51953183400389,1,1
25848,"PSE : plan de sauvegarde de l'emploi",attente_decision,Oui,,17/06/2019,In bonis,51953183400058,1,1
25848,"PSE : plan de sauvegarde de l'emploi",attente_decision,Oui,,17/06/2019,In bonis,51953183400041,1,1
25848,"PSE : plan de sauvegarde de l'emploi",attente_decision,Oui,,17/06/2019,In bonis,51953183400025,13,13
25848,"PSE : plan de sauvegarde de l'emploi",attente_decision,Oui,,17/06/2019,In bonis,51953183400397,2,2
1295,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,02/09/2014,Periode d’observation en procedure de sauvegarde,41529785200014,2,2
17457,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Oui,,15/04/2016,In bonis,65205253100025,120,115
17457,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Oui,,15/04/2016,In bonis,65205253100058,8,7
250,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,07/10/2013,In bonis,67552041500075,23,23
501,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,07/01/2014,Redressement judiciaire (anciens delais),48301252200023,,
501,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,07/01/2014,Redressement judiciaire (anciens delais),48301252200056,,
501,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,07/01/2014,Redressement judiciaire (anciens delais),48301252200015,19,
501,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,07/01/2014,Redressement judiciaire (anciens delais),48301252200031,,
25071,RCC : rupture conventionnelle collective - dÃ©lÃ©guÃ©s syndicaux,instruit,Non,,11/03/2019,In bonis,55210055400047,40,40
2777,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,15/04/2015,In bonis,43474348000478,15,15
3576,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,28/09/2015,Periode observation en RJ (L.631-17),34976605500017,38,38
3576,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,28/09/2015,Periode observation en RJ (L.631-17),34976605500132,2,2
3576,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,28/09/2015,Periode observation en RJ (L.631-17),34976605500140,2,2
3576,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,28/09/2015,Periode observation en RJ (L.631-17),34976605500108,31,27
595,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,05/02/2014,In bonis,34421363200161,,
2879,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Oui,,30/04/2015,In bonis,39929299400106,43,38
3288,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,08/07/2015,Plan de RJ avec cession  (L.642-5),45014098300070,,
507,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,08/01/2014,Liquidation judiciaire (anciens delais),31530233100014,178,178
1728,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,23/10/2014,Redressement judiciaire (anciens delais),38534961800020,0,0
1728,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,23/10/2014,Redressement judiciaire (anciens delais),38534961800061,0,1
1728,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,23/10/2014,Redressement judiciaire (anciens delais),38534961800053,0,1
1728,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,23/10/2014,Redressement judiciaire (anciens delais),38534961800038,0,0
1728,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,23/10/2014,Redressement judiciaire (anciens delais),38534961800012,63,56
17630,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,20/05/2016,Periode observation en RJ (L.631-17),64565010200025,39,
18590,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,03/11/2016,Periode observation en RJ (L.631-17),79107090700021,18,18
23787,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,11/10/2018,In bonis,33133814500302,26,23
23787,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,11/10/2018,In bonis,33133814500310,27,22
23787,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,11/10/2018,In bonis,33133814500286,25,22
18970,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,06/01/2017,Fin de la periode de maintien de l activite (LJ) (L.641-4),30427528200016,51,51
21355,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,28/11/2017,In bonis,37791806500055,54,54
24994,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,27/02/2019,In bonis,78013017514688,12,10
18740,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/11/2016,In bonis,53857299100023,23,22
2431,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Oui,,19/02/2015,In bonis,50881885300014,45,45
2431,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Oui,,19/02/2015,In bonis,50881885300030,32,32
442,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,13/12/2013,In bonis,43804984300107,13,
21521,RCC : rupture conventionnelle collective - Ã©lus non mandatÃ©s,instruit,Non,,09/01/2018,In bonis,68545040500012,15,17
116,"PSE : plan de sauvegarde de l'emploi",cloture,,,03/09/2013,Liquidation judiciaire (anciens delais),75108211600029,67,67
2924,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,07/05/2015,In bonis,34126457000035,39,39
890,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,06/05/2014,Liquidation judiciaire (anciens delais),33759751200066,16,16
890,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,06/05/2014,Liquidation judiciaire (anciens delais),33759751200082,15,15
890,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,06/05/2014,Liquidation judiciaire (anciens delais),33759751200074,,
890,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,06/05/2014,Liquidation judiciaire (anciens delais),33759751200090,16,16
3660,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,08/10/2015,In bonis,32177620500056,4,
12859,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,23/02/2016,In bonis,30213556100264,144,144
12859,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,23/02/2016,In bonis,30213556100116,116,116
18043,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,13/07/2016,Periode observation en RJ (L.631-17),72572011400034,13,
18043,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,13/07/2016,Periode observation en RJ (L.631-17),72572011400018,36,
21049,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/09/2017,In bonis,72202474201303,5,5
21049,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/09/2017,In bonis,72202474200172,69,65
21049,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/09/2017,In bonis,72202474201204,1,1
21049,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/09/2017,In bonis,72202474201261,6,5
21049,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/09/2017,In bonis,72202474202467,1,1
21049,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/09/2017,In bonis,72202474202418,1,1
21049,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/09/2017,In bonis,72202474202368,1,1
21049,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/09/2017,In bonis,72202474202426,3,2
21049,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/09/2017,In bonis,72202474201832,4,1
21049,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/09/2017,In bonis,72202474202335,1,1
21049,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/09/2017,In bonis,72202474202434,1,1
21049,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/09/2017,In bonis,72202474202186,2,2
21049,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/09/2017,In bonis,72202474202038,1,0
21049,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/09/2017,In bonis,72202474202350,1,1
21049,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/09/2017,In bonis,72202474202194,1,1
21049,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/09/2017,In bonis,72202474202012,3,3
25617,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,20/05/2019,In bonis,41436232700077,10,
25617,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,20/05/2019,In bonis,41436232700119,28,
25617,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,20/05/2019,In bonis,41436232700127,0,
25617,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,20/05/2019,In bonis,41436232700101,3,
19772,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/04/2017,Plan de RJ avec cession  (L.642-5),80856982600015,19,17
24037,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,06/11/2018,In bonis,38030727200035,66,
22102,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,26/03/2018,In bonis,49312335000032,1,1
22103,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,26/03/2018,In bonis,49312339200034,10,10
23494,RCC : rupture conventionnelle collective - approbation par rÃ©fÃ©rendum du projet dâ€™accord prÃ©sentÃ© par lâ€™employeur,BilanEnRetard,Non,,11/09/2018,In bonis,53145774500010,,6
19210,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,16/02/2017,In bonis,64382064000032,29,29
24336,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,12/12/2018,In bonis,82465206900017,69,66
415,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,03/12/2013,In bonis,39316243300048,45,
3738,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,16/10/2015,In bonis,40243315500023,41,37
2516,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,06/03/2015,In bonis,36780140400099,63,63
10038,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,10/02/2016,In bonis,46420003900020,21,21
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243300886,3,3
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243300910,3,3
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243300936,17,17
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243300944,2,2
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243300977,6,6
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243300985,2,2
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243300993,15,15
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301009,5,5
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301025,11,11
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301041,12,12
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301058,6,6
